Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
LITTLE INDIA CONSERVATION AREA,2A Veerasamy Road ,181,Land,2830000,15618,1451,04-JAN-2011,Shop House,Freehold,Resale,08,20,207306,Central Region,Rochor
OWEN COURT,108/110 Owen Road ,189,Strata,3800000,20106,1868,10-JAN-2011,Shop House,Freehold,Resale,08,21,218917,Central Region,Kallang
N.A.,18-34 (EVEN) Belilios Lane ,921,Land,17000000,18462,1715,14-JAN-2011,Shop House,99 Yrs From 08/03/1995,Resale,08,21,219960,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #B1-14 ,156,Strata,2100000,13462,1251,14-JAN-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,157 Jalan Besar ,121,Land,2300000,19071,1772,28-JAN-2011,Shop House,999 Yrs From 01/08/1925,Resale,08,20,208874,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,49 Upper Weld Road ,109,Land,2350000,21540,2001,31-JAN-2011,Shop House,Freehold,Resale,08,20,207406,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,27 Dalhousie Lane ,89,Land,1330000,15011,1395,31-JAN-2011,Shop House,99 Yrs From 22/11/1993,Resale,08,20,209690,Central Region,Rochor
N.A.,216-1 Syed Alwi Road ,120,Land,2700000,22463,2087,07-FEB-2011,Shop House,999 Yrs From 17/03/1919,Resale,08,20,207750,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,60 Upper Weld Road ,249,Land,3700000,14871,1382,10-FEB-2011,Shop House,Freehold,Resale,08,20,207413,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #03-12 ,43,Strata,770000,17907,1664,11-FEB-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,129 Desker Road ,85,Land,1600000,18890,1755,01-MAR-2011,Shop House,Freehold,Resale,08,20,209644,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #03-22 ,35,Strata,615000,17571,1632,04-MAR-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,5/7 Upper Dickson Road ,250,Land,5250000,20992,1950,11-MAR-2011,Shop House,Freehold,Resale,08,20,207465,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,3/9 Upper Dickson Road ,246,Land,5050000,20520,1906,11-MAR-2011,Shop House,Freehold,Resale,08,20,207465,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,7 Cuff Road ,165,Land,2900000,17533,1629,14-MAR-2011,Shop House,Freehold,Resale,08,20,209718,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,128 Dunlop Street ,109,Land,3600000,33088,3074,15-MAR-2011,Shop House,999 Yrs From 08/09/1874,Resale,08,20,209447,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #B1-43 ,35,Strata,850000,24286,2256,22-MAR-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,19 Dalhousie Lane ,82,Land,1600000,19584,1819,22-MAR-2011,Shop House,99 Yrs From 22/11/1993,Resale,08,20,209686,Central Region,Rochor
TYRWHITT 139,139 Tyrwhitt Road  #01-02 ,34,Strata,650000,19118,1776,25-MAR-2011,Retail,Freehold,Resale,08,20,207557,Central Region,Kallang
CITIGATE RESIDENCE,168 Rangoon Road  #01-01 ,45,Strata,898000,19956,1854,25-MAR-2011,Retail,Freehold,Sub Sale,08,21,218437,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,10/10A Perak Road ,130,Land,2430000,18764,1743,28-MAR-2011,Shop House,99 Yrs From 31/03/1994,Resale,08,20,208131,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #B1-15 ,40,Strata,770000,19250,1788,31-MAR-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
TOWNSHEND BUILDING,54 Maude Road  #02-08 ,43,Strata,410000,9535,886,01-APR-2011,Retail,Freehold,Resale,08,20,208346,Central Region,Kallang
URBAN LOFTS,89 Rangoon Road  #01-04 ,43,Strata,1285000,29884,2776,04-APR-2011,Retail,Freehold,Resale,08,21,218375,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,12 Norris Road ,87,Land,2200000,25200,2341,11-APR-2011,Shop House,Freehold,Resale,08,20,208254,Central Region,Rochor
N.A.,91/91A/93/95/95A ETC Owen Road ,532,Land,3330000,6265,582,11-APR-2011,Shop House,99 Yrs From 01/01/1949,Resale,08,21,218907,Central Region,Kallang
PETAIN RD/TYRWHITT RD CONSERVATION AREA,123 Tyrwhitt Road ,139,Land,2250000,16199,1505,13-APR-2011,Shop House,Freehold,Resale,08,20,207549,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,108 Desker Road ,110,Land,2250000,20399,1895,19-APR-2011,Shop House,Freehold,Resale,08,20,209630,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #03-13 ,26,Strata,430000,16538,1536,04-JAN-2010,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,14/14A Cuff Road ,127,Land,1680000,13239,1230,15-JAN-2010,Shop House,Freehold,Resale,08,20,209725,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,81/81A/81B Desker Road ,114,Land,1450000,12753,1185,18-JAN-2010,Shop House,Freehold,Resale,08,20,209604,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,34 Campbell Lane ,75,Land,1040000,13811,1283,20-JAN-2010,Shop House,99 Yrs From 22/11/1993,Resale,08,20,209906,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,39 Campbell Lane ,92,Land,1000000,10834,1007,01-FEB-2010,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209911,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,17 Dalhousie Lane ,83,Land,950000,11473,1066,03-FEB-2010,Shop House,99 Yrs From 04/07/1994,Resale,08,20,209685,Central Region,Rochor
N.A.,579/579A Serangoon Road ,135,Land,1700000,12602,1171,03-FEB-2010,Shop House,Freehold,Resale,08,21,218193,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,13 Veerasamy Road ,78,Land,1620000,20796,1932,05-FEB-2010,Shop House,Freehold,Resale,08,20,207321,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,70 Dunlop Street ,84,Land,1380000,16390,1523,05-FEB-2010,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209398,Central Region,Rochor
N.A.,444 Serangoon Road ,151,Land,1968000,12999,1208,18-FEB-2010,Shop House,Freehold,Resale,08,21,218136,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,46 Upper Weld Road ,88,Land,1180000,13470,1251,19-FEB-2010,Shop House,Freehold,Resale,08,20,207403,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,20 Kerbau Road ,120,Land,2000000,16639,1546,22-FEB-2010,Shop House,99 Yrs From 07/03/1995,Resale,08,21,219159,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,65/65A Dunlop Street ,163,Land,3300000,20295,1885,25-FEB-2010,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209393,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,27 Dalhousie Lane ,89,Land,1100000,12415,1153,26-FEB-2010,Shop House,99 Yrs From 22/11/1993,Resale,08,20,209690,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,41/43 Dickson Road ,343,Land,4950000,14427,1340,02-MAR-2010,Shop House,Freehold,Resale,08,20,209513,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,12 Dunlop Street ,75,Land,1280000,16976,1577,05-MAR-2010,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209342,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,56 Buffalo Road ,69,Land,1555000,22471,2088,10-MAR-2010,Shop House,99 Yrs From 11/10/1991,Resale,08,21,219802,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,57 Jalan Besar ,144,Land,3350000,23329,2167,18-MAR-2010,Shop House,999 Yrs From 22/10/1926,Resale,08,20,208809,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,43 Cuff Road ,146,Land,1930000,13219,1228,29-MAR-2010,Shop House,Freehold,Resale,08,20,209753,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,29 Norris Road ,131,Land,1250000,9542,886,30-MAR-2010,Shop House,Freehold,Resale,08,20,208271,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,129 Desker Road ,85,Land,650000,7674,713,31-MAR-2010,Shop House,Freehold,Resale,08,20,209644,Central Region,Rochor
N.A.,616/616A Serangoon Road ,139,Land,1000000,7184,667,01-APR-2010,Shop House,Freehold,Resale,08,21,218219,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,1 Cuff Road ,145,Land,2400000,16598,1542,01-APR-2010,Shop House,Freehold,Resale,08,20,209712,Central Region,Rochor
RACE COURSE RD/OWEN RD CON AREA,444 Race Course Road ,139,Land,2400000,17316,1609,06-APR-2010,Shop House,Freehold,Resale,08,21,218688,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,56 Upper Weld Road ,190,Land,2450000,12868,1195,14-APR-2010,Shop House,Freehold,Resale,08,20,207411,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,21 Rowell Road ,111,Land,2050000,18535,1722,16-APR-2010,Shop House,Freehold,Resale,08,20,207979,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,23 Madras Street ,41,Land,640000,15572,1447,19-APR-2010,Shop House,99 Yrs From 22/11/1993,Resale,08,20,208418,Central Region,Rochor
CITIGATE RESIDENCE,168 Rangoon Road  #01-02 ,44,Strata,700000,15909,1478,19-APR-2010,Retail,Freehold,Sub Sale,08,21,218437,Central Region,Kallang
N.A.,84 Rangoon Road ,147,Land,3090000,21020,1953,19-APR-2010,Shop House,Freehold,Resale,08,21,218370,Central Region,Kallang
PETAIN RD/TYRWHITT RD CONSERVATION AREA,5/5A/5B Hamilton Road ,180,Land,3150000,17461,1622,22-APR-2010,Shop House,Freehold,Resale,08,20,209177,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,41 Sam Leong Road ,146,Land,2888888,19828,1842,23-APR-2010,Shop House,Freehold,Resale,08,20,207931,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,27 Norris Road ,123,Land,1500000,12235,1137,23-APR-2010,Shop House,Freehold,Resale,08,20,208269,Central Region,Rochor
N.A.,62 Syed Alwi Road ,231,Land,2780000,12045,1119,23-APR-2010,Shop House,99 Yrs From 15/11/1999,Resale,08,20,207641,Central Region,Rochor
N.A.,27/29 Kelantan Lane ,178,Land,3500000,19685,1829,27-APR-2010,Shop House,Freehold,Resale,08,20,208646,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,11 Veerasamy Road ,83,Land,1400000,16949,1575,29-APR-2010,Shop House,Freehold,Resale,08,20,207319,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,101 Serangoon Road ,113,Land,2600000,23111,2147,05-MAY-2010,Shop House,99 Yrs From 04/03/1995,Resale,08,21,218006,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,34 Norris Road ,92,Land,1500000,16340,1518,07-MAY-2010,Shop House,999 Yrs From 31/12/1909,Resale,08,20,208276,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,78 Desker Road ,122,Land,1400000,11504,1069,18-MAY-2010,Shop House,Freehold,Resale,08,20,209601,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,46 Clive Street ,71,Land,980000,13725,1275,19-MAY-2010,Shop House,Freehold,Resale,08,20,209790,Central Region,Rochor
N.A.,521 Serangoon Road ,154,Land,1820000,11849,1101,26-MAY-2010,Shop House,Freehold,Resale,08,21,218158,North East Region,Serangoon
PARC SOMME,62 Somme Road  #01-04 ,14,Strata,338600,24186,2247,26-MAY-2010,Retail,99 Yrs From 06/05/2008,New Sale,08,20,207877,Central Region,Kallang
PARC SOMME,62 Somme Road  #01-05 ,17,Strata,338600,19918,1850,26-MAY-2010,Retail,99 Yrs From 06/05/2008,New Sale,08,20,207877,Central Region,Kallang
N.A.,128 Race Course Road ,223,Land,3300000,14825,1377,31-MAY-2010,Shop House,Freehold,Resale,08,21,218586,Central Region,Rochor
N.A.,69 Syed Alwi Road ,103,Land,1800000,17544,1630,31-MAY-2010,Shop House,99 Yrs From 15/11/1999,Resale,08,20,207648,Central Region,Rochor
N.A.,82/82A Rangoon Road ,178,Land,3560000,20022,1860,07-JUN-2010,Shop House,Freehold,Resale,08,21,218368,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,77/79 Rowell Road ,201,Land,2520000,12512,1162,10-JUN-2010,Shop House,Freehold,Resale,08,20,208012,Central Region,Rochor
PARC SOMME,62 Somme Road  #01-02 ,44,Strata,734700,16698,1551,15-JUN-2010,Retail,99 Yrs From 06/05/2008,New Sale,08,20,207877,Central Region,Kallang
PETAIN RD/TYRWHITT RD CONSERVATION AREA,123 Tyrwhitt Road ,139,Land,2000000,14399,1338,18-JUN-2010,Shop House,Freehold,Resale,08,20,207549,Central Region,Kallang
PETAIN RD/TYRWHITT RD CONSERVATION AREA,355 Jalan Besar ,144,Land,2400000,16701,1552,21-JUN-2010,Shop House,Freehold,Resale,08,20,208990,Central Region,Kallang
PETAIN RD/TYRWHITT RD CONSERVATION AREA,357 Jalan Besar ,141,Land,2330000,16501,1533,21-JUN-2010,Shop House,Freehold,Resale,08,20,208991,Central Region,Kallang
SIM LIM TOWER,10 Jalan Besar  #03-15 ,29,Strata,550000,18966,1762,21-JUN-2010,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,28 Cuff Road ,149,Land,2300000,15416,1432,22-JUN-2010,Shop House,Freehold,Resale,08,20,209737,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,59 Dickson Road ,122,Land,1314000,10788,1002,24-JUN-2010,Shop House,999 Yrs From 01/08/1859,Resale,08,20,209527,Central Region,Rochor
N.A.,1 Kelantan Road ,102,Land,1700000,16634,1545,06-JUL-2010,Shop House,Freehold,Resale,08,20,208600,Central Region,Rochor
N.A.,128 Rangoon Road ,128,Land,1820000,14174,1317,07-JUL-2010,Shop House,Freehold,Resale,08,21,218406,Central Region,Kallang
SIM LIM TOWER,10 Jalan Besar  #03-44 ,33,Strata,574766,17417,1618,10-JUL-2010,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,32 Dunlop Street ,90,Land,1580000,17517,1627,13-JUL-2010,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209360,Central Region,Rochor
TYRWHITT 139,139 Tyrwhitt Road  #01-01 ,31,Strata,540000,17419,1618,16-JUL-2010,Retail,Freehold,Resale,08,20,207557,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,12 Madras Street ,126,Land,1480000,11793,1096,17-JUL-2010,Shop House,99 Yrs From 28/03/1994,Resale,08,20,208411,Central Region,Rochor
LOFT @ RANGOON,113 Rangoon Road  #01-01 ,33,Strata,692300,20979,1949,20-JUL-2010,Retail,Freehold,New Sale,08,21,218392,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,27 Upper Dickson Road ,72,Land,1275000,17708,1645,22-JUL-2010,Shop House,Freehold,Resale,08,20,207486,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,9/11 Cuff Road ,332,Land,5100000,15385,1429,22-JUL-2010,Shop House,Freehold,Resale,08,20,209720,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,49 Upper Weld Road ,109,Land,1310000,12007,1116,23-JUL-2010,Shop House,Freehold,Resale,08,20,207406,Central Region,Rochor
LOFT @ RANGOON,113 Rangoon Road  #01-03 ,16,Strata,397400,24838,2307,26-JUL-2010,Retail,Freehold,New Sale,08,21,218392,Central Region,Kallang
ORCHARD PLAZA,150 Orchard Road  #04-28 ,22,Strata,450000,20455,1900,19-JAN-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
8 RODYK,8 Rodyk Street  #01-07/08 ,34,Strata,735420,21630,2009,27-JAN-2010,Retail,Freehold,New Sale,09,23,238216,Central Region,Singapore River
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #02-26 ,22,Strata,220000,10000,929,08-FEB-2010,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
FAR EAST SHOPPING CENTRE,545 Orchard Road  #02-06 ,76,Strata,2780000,36579,3398,09-FEB-2010,Retail,999 Yrs From 30/10/1871,Resale,09,23,238882,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #05-48 ,30,Strata,790000,26333,2446,10-FEB-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #03-51 ,51,Strata,4980000,97647,9072,17-FEB-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #03-11 ,36,Strata,812000,22556,2095,18-FEB-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
LUCKY PLAZA,304 Orchard Road  #01-41 ,39,Strata,3150000,80769,7504,11-MAR-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
N.A.,229/231 River Valley Road ,294,Land,9554080,32453,3015,11-MAR-2010,Shop House,999 Yrs From 01/07/1841,Resale,09,23,238287,Central Region,Singapore River
N.A.,233 River Valley Road ,212,Land,7325920,34507,3206,11-MAR-2010,Shop House,999 Yrs From 01/07/1841,Resale,09,23,238291,Central Region,Singapore River
MIDPOINT ORCHARD,220 Orchard Road  #02-09 ,28,Strata,980000,35000,3252,15-MAR-2010,Retail,Freehold,Resale,09,23,238852,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #05-87 ,32,Strata,1300000,40625,3774,15-MAR-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-31 ,43,Strata,411144,9561,888,18-MAR-2010,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
LUCKY PLAZA,304 Orchard Road  #02-95 ,36,Strata,1750000,48611,4516,18-MAR-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
LUCKY PLAZA,304 Orchard Road  #03-74 ,24,Strata,1200000,50000,4645,30-MAR-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
N.A.,293 River Valley Road ,177,Land,3450000,19536,1815,31-MAR-2010,Shop House,999 Yrs From 01/07/1841,Resale,09,23,238334,Central Region,River Valley
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #02-18 ,36,Strata,363000,10083,937,09-APR-2010,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
ORCHARD TOWERS,1 Claymore Drive  #02-13 ,26,Strata,140000,5385,500,14-APR-2010,Retail,Freehold,Resale,09,22,229594,Central Region,Orchard
N.A.,218/220 River Valley Road ,50,Land,1200000,24242,2252,14-APR-2010,Shop House,Freehold,Resale,09,23,238276,Central Region,Museum
LUCKY PLAZA,304 Orchard Road  #06-40 ,110,Strata,2375000,21591,2006,15-APR-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
FAR EAST SHOPPING CENTRE,545 Orchard Road  #03-31 ,20,Strata,750000,37500,3484,16-APR-2010,Retail,999 Yrs From 30/10/1871,Resale,09,23,238882,Central Region,Orchard
EMERALD HILL CONSERVATION AREA,15 Emerald Hill Road ,132,Land,4545000,34406,3196,19-APR-2010,Shop House,Freehold,Resale,09,22,229297,Central Region,Newton
ORCHARD PLAZA,150 Orchard Road  #02-61 ,11,Strata,270000,24545,2280,05-MAY-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ONE OXLEY RISE,1 Oxley Rise  #01-01 ,115,Strata,2450000,21304,1979,06-MAY-2010,Retail,Freehold,Resale,09,23,238714,Central Region,Museum
LUCKY PLAZA,304 Orchard Road  #04-44 ,37,Strata,2010000,54324,5047,20-MAY-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #02-51 ,16,Strata,372000,23250,2160,21-MAY-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
MIDPOINT ORCHARD,220 Orchard Road  #01-06 ,21,Strata,750000,35714,3318,26-MAY-2010,Retail,Freehold,Resale,09,23,238852,Central Region,Orchard
ORCHARD TOWERS,400 Orchard Road  #03-14 ,70,Strata,2300000,32857,3053,31-MAY-2010,Retail,Freehold,Resale,09,23,238875,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #05-16 ,35,Strata,950000,27143,2522,02-JUN-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
FAR EAST SHOPPING CENTRE,545 Orchard Road  #02-10 ,68,Strata,1680000,24706,2295,18-JUN-2010,Retail,999 Yrs From 30/10/1871,Resale,09,23,238882,Central Region,Orchard
LUCKY PLAZA,304 Orchard Road  #03-28 ,51,Strata,2700000,52941,4918,22-JUN-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
ORCHARD SHOPPING CENTRE,321 Orchard Road  #01-01/02 ,208,Strata,18000000,86538,8040,29-JUN-2010,Retail,Freehold,Resale,09,23,238866,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #05-93 ,31,Strata,1400000,45161,4196,30-JUN-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #02-79 ,25,Strata,1800000,72000,6689,09-JUL-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #02-38 ,20,Strata,2000000,100000,9290,15-JUL-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #04-21 ,19,Strata,520000,27368,2543,19-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
LUCKY PLAZA,304 Orchard Road  #04-42 ,13,Strata,910000,70000,6503,20-JUL-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #01-49 ,24,Strata,2322000,96750,8988,22-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #01-50 ,17,Strata,1647000,96882,9001,22-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #02-31 ,14,Strata,348000,24857,2309,28-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD TOWERS,400 Orchard Road  #03-25 ,32,Strata,760000,23750,2206,28-JUL-2010,Retail,Freehold,Resale,09,23,238875,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #01-51 ,42,Strata,3616000,86095,7998,30-JUL-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
WATERMARK ROBERTSON QUAY,7 Rodyk Street  #01-31 ,34,Strata,700000,20588,1913,05-AUG-2010,Retail,Freehold,Resale,09,23,238215,Central Region,Singapore River
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-10 ,73,Strata,710000,9726,904,16-AUG-2010,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
N.A.,300/302/304 River Valley Road ,643,Land,13000000,20211,1878,20-AUG-2010,Shop House,Freehold,Resale,09,23,238345,Central Region,River Valley
N.A.,306 River Valley Road ,227,Land,5000000,22026,2046,25-AUG-2010,Shop House,Freehold,Resale,09,23,238347,Central Region,River Valley
8 RODYK,8 Rodyk Street  #01-05/06 ,142,Strata,3781800,26632,2474,30-AUG-2010,Retail,Freehold,New Sale,09,23,238216,Central Region,Singapore River
8 RODYK,8 Rodyk Street  #01-03/04 ,131,Strata,3489750,26639,2475,30-AUG-2010,Retail,Freehold,New Sale,09,23,238216,Central Region,Singapore River
ORCHARD PLAZA,150 Orchard Road  #03-59 ,14,Strata,248000,17714,1646,03-SEP-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #01-40 ,21,Strata,1300000,61905,5751,28-SEP-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD TOWERS,400 Orchard Road  #B1-15 ,71,Strata,2000000,28169,2617,02-OCT-2010,Retail,Freehold,Resale,09,23,238875,Central Region,Orchard
FAR EAST SHOPPING CENTRE,545 Orchard Road  #05-05 ,25,Strata,600000,24000,2230,11-OCT-2010,Retail,999 Yrs From 30/10/1871,Resale,09,23,238882,Central Region,Orchard
FAR EAST SHOPPING CENTRE,545 Orchard Road  #05-36 ,23,Strata,590000,25652,2383,12-OCT-2010,Retail,999 Yrs From 30/10/1871,Resale,09,23,238882,Central Region,Orchard
FAR EAST PLAZA,14 Scotts Road  #02-34 ,36,Strata,1500000,41667,3871,14-OCT-2010,Retail,Freehold,Resale,09,22,228213,Central Region,Orchard
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-24/25 ,40,Strata,420000,10500,975,15-OCT-2010,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
ORCHARD TOWERS,1 Claymore Drive  #02-01 ,474,Strata,8900000,18776,1744,25-OCT-2010,Retail,Freehold,Resale,09,22,229594,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #02-59 ,15,Strata,310000,20667,1920,26-OCT-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #01-16 ,20,Strata,910000,45500,4227,29-OCT-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
RV POINT,233 River Valley Road  #B1-06 ,29,Strata,873600,30124,2799,02-NOV-2010,Retail,999 Yrs From 01/07/1841,New Sale,09,23,238291,Central Region,Singapore River
ORCHARD PLAZA,150 Orchard Road  #03-68 ,18,Strata,300000,16667,1548,03-NOV-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #03-69 ,18,Strata,300000,16667,1548,03-NOV-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #03-67 ,18,Strata,300000,16667,1548,03-NOV-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
RV POINT,233 River Valley Road  #01-01 ,63,Strata,2576400,40895,3799,08-NOV-2010,Retail,999 Yrs From 01/07/1841,New Sale,09,23,238291,Central Region,Singapore River
RV POINT,233 River Valley Road  #01-02 ,30,Strata,1259700,41990,3901,08-NOV-2010,Retail,999 Yrs From 01/07/1841,New Sale,09,23,238291,Central Region,Singapore River
RV POINT,233 River Valley Road  #B1-02/03 ,56,Strata,1677600,29957,2783,09-NOV-2010,Retail,999 Yrs From 01/07/1841,New Sale,09,23,238291,Central Region,Singapore River
LUCKY PLAZA,304 Orchard Road  #03-76 ,26,Strata,1730000,66538,6182,18-NOV-2010,Retail,Freehold,Resale,09,23,238863,Central Region,Orchard
RV POINT,233 River Valley Road  #B1-04 ,29,Strata,870000,30000,2787,24-NOV-2010,Retail,999 Yrs From 01/07/1841,New Sale,09,23,238291,Central Region,Singapore River
