Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
OXLEY TOWER,138 Robinson Road  #02-20 ,21,Strata,1152600,54886,5099,30-APR-2012,Retail,Freehold,New Sale,01,06,068906,Central Region,Downtown Core
TELOK AYER CONSERVATION AREA,17 Stanley Street ,150,Land,5700000,38051,3535,01-JUL-2011,Shop House,Freehold,Resale,01,06,068736,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #01-18 ,113,Strata,1305000,11549,1073,06-JUL-2011,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
TELOK AYER CONSERVATION AREA,263 South Bridge Road ,139,Land,4220000,30425,2827,13-JUL-2011,Shop House,999 Yrs From 01/10/1823,Resale,01,05,058812,Central Region,Outram
KRETA AYER CONSERVATION AREA,200 South Bridge Road ,114,Land,4733000,41518,3857,20-JUL-2011,Shop House,999 Yrs From 01/10/1877,Resale,01,05,058749,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-26 ,225,Strata,10000000,44444,4129,21-JUL-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
N.A.,289 South Bridge Road ,152,Land,3800000,25016,2324,26-JUL-2011,Shop House,999 Yrs From 01/10/1827,Resale,01,05,058835,Central Region,Outram
N.A.,13/13A/13B New Bridge Road ,120,Land,2350000,19534,1815,27-JUL-2011,Shop House,99 Yrs From 27/12/1928,Resale,01,05,059384,Central Region,Singapore River
BOAT QUAY CONSERVATION AREA,54 Boat Quay ,126,Land,7490000,59303,5509,08-AUG-2011,Shop House,999 Yrs From 20/04/1826,Resale,01,04,049843,Central Region,Singapore River
THE RIVERSIDE PIAZZA,11 Keng Cheow Street  #01-08 ,58,Strata,1050000,18103,1682,10-AUG-2011,Retail,99 Yrs From 02/10/1992,Resale,01,05,059608,Central Region,Singapore River
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-45 ,47,Strata,838000,17830,1656,10-AUG-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TELOK AYER CONSERVATION AREA,167/169 Telok Ayer Street ,262,Land,12500000,47674,4429,16-AUG-2011,Shop House,Freehold,Resale,01,06,068618,Central Region,Downtown Core
PEARLS CENTRE,100 Eu Tong Sen Street  #02-21 ,129,Strata,1420000,11008,1023,18-AUG-2011,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-57 ,19,Strata,410000,21579,2005,23-AUG-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #01-19 ,38,Strata,510000,13421,1247,29-AUG-2011,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-05 ,52,Strata,830000,15962,1483,02-SEP-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #04-41 ,38,Strata,368100,9687,900,14-SEP-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
N.A.,37 North Canal Road ,165,Land,4610000,27906,2592,22-SEP-2011,Shop House,99 Yrs From 25/01/1960,Resale,01,05,059293,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #02-62 ,29,Strata,590000,20345,1890,29-SEP-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
KRETA AYER CONSERVATION AREA,32 Upper Cross Street ,111,Land,4450000,40235,3738,30-SEP-2011,Shop House,Freehold,Resale,01,05,058339,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #03-19 ,39,Strata,718000,18410,1710,13-OCT-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-22 ,45,Strata,3218000,71511,6644,20-OCT-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-07 ,58,Strata,1430000,24655,2291,02-NOV-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
KRETA AYER CONSERVATION AREA,73 Temple Street ,87,Land,2930000,33601,3122,03-NOV-2011,Shop House,200 Yrs From 29/07/1872,Resale,01,05,058617,Central Region,Outram
PEARLS CENTRE,100 Eu Tong Sen Street  #01-32 ,22,Strata,590000,26818,2491,11-NOV-2011,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
N.A.,13/13A/13B New Bridge Road ,120,Land,2680000,22278,2070,14-NOV-2011,Shop House,99 Yrs From 27/12/1928,Resale,01,05,059384,Central Region,Singapore River
PEARLS CENTRE,100 Eu Tong Sen Street  #02-34 ,51,Strata,600000,11765,1093,17-NOV-2011,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
BOAT QUAY CONSERVATION AREA,81 South Bridge Road ,150,Land,5850000,38896,3614,23-NOV-2011,Shop House,999 Yrs From 10/08/1831,Resale,01,05,058711,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #01-78A ,12,Strata,460000,38333,3561,24-NOV-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #02-75B ,95,Strata,3228000,33979,3157,28-NOV-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
ROBINSON SQUARE,144 Robinson Road  #01-01 ,17,Strata,915000,53824,5000,05-DEC-2011,Retail,Freehold,New Sale,01,06,068908,Central Region,Downtown Core
ROBINSON SQUARE,144 Robinson Road  #01-02 ,45,Strata,2420000,53778,4996,05-DEC-2011,Retail,Freehold,New Sale,01,06,068908,Central Region,Downtown Core
ROBINSON SQUARE,144 Robinson Road  #01-03 ,34,Strata,1465000,43088,4003,05-DEC-2011,Retail,Freehold,New Sale,01,06,068908,Central Region,Downtown Core
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-39 ,31,Strata,500000,16129,1498,05-DEC-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-46 ,33,Strata,650000,19697,1830,05-DEC-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #03-24 ,29,Strata,600000,20690,1922,04-JAN-2012,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
KRETA AYER CONSERVATION AREA,18 Sago Street ,104,Land,3600000,34749,3228,05-JAN-2012,Shop House,99 Yrs From 21/06/1991,Resale,01,05,059017,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-55 ,70,Strata,1038000,14829,1378,20-JAN-2012,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TELOK AYER CONSERVATION AREA,9 Stanley Street ,131,Land,7100000,54281,5043,30-JAN-2012,Shop House,Freehold,Resale,01,06,068728,Central Region,Outram
TELOK AYER CONSERVATION AREA,99/100/101/102 Amoy Street ,748,Land,32900000,43960,4084,10-FEB-2012,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069919,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-69 ,29,Strata,700000,24138,2242,10-FEB-2012,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
KRETA AYER CONSERVATION AREA,76 Pagoda Street ,128,Land,5625000,44118,4099,21-FEB-2012,Shop House,99 Yrs From 26/08/1995,Resale,01,05,059235,Central Region,Outram
TELOK AYER CONSERVATION AREA,10 Stanley Street ,133,Land,8480000,64000,5946,21-FEB-2012,Shop House,Freehold,Resale,01,06,068729,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #03-05 ,18,Strata,180000,10000,929,23-FEB-2012,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
N.A.,42/42A/42B/42C/42D South Bridge Road ,150,Land,7100000,47397,4403,28-FEB-2012,Shop House,Freehold,Resale,01,05,058676,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #02-57 ,19,Strata,550000,28947,2689,29-FEB-2012,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-100 ,28,Strata,900000,32143,2986,29-FEB-2012,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
FURAMA CITY CENTRE SINGAPORE,60 Eu Tong Sen Street  #01-20 ,19,Strata,280000,14737,1369,08-MAR-2012,Retail,99 Yrs From 19/10/1979,Resale,01,05,059804,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #B1-27A ,1,Strata,8000,8000,743,08-MAR-2012,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
ROBINSON SQUARE,144 Robinson Road  #03-01 ,127,Strata,3827600,30139,2800,09-MAR-2012,Retail,Freehold,New Sale,01,06,068908,Central Region,Downtown Core
TELOK AYER CONSERVATION AREA,176 Telok Ayer Street ,110,Land,6650000,60400,5611,16-MAR-2012,Shop House,999 Yrs From 26/05/1828,Resale,01,06,068624,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #02-79 ,61,Strata,1398880,22932,2130,22-MAR-2012,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
THE RIVERWALK,20 Upper Circular Road  #01-10 ,31,Strata,600000,19355,1798,23-MAR-2012,Retail,99 Yrs From 15/12/1980,Resale,01,05,058416,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #03-24 ,29,Strata,730000,25172,2339,29-MAR-2012,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-47 ,28,Strata,850000,30357,2820,02-APR-2012,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TELOK AYER CONSERVATION AREA,71 Amoy Street ,192,Land,8500000,44202,4106,02-APR-2012,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069890,Central Region,Outram
TELOK AYER CONSERVATION AREA,83 Amoy Street ,260,Land,12500000,48132,4472,03-APR-2012,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069902,Central Region,Outram
KRETA AYER CONSERVATION AREA,73 Pagoda Street ,97,Land,6700000,69215,6430,09-APR-2012,Shop House,999 Yrs From 17/05/1875,Resale,01,05,059232,Central Region,Outram
OXLEY TOWER,138 Robinson Road  #02-02 ,14,Strata,906000,64714,6012,11-APR-2012,Retail,Freehold,New Sale,01,06,068906,Central Region,Downtown Core
OXLEY TOWER,138 Robinson Road  #03-11 ,17,Strata,823500,48441,4500,13-APR-2012,Retail,Freehold,New Sale,01,06,068906,Central Region,Downtown Core
OXLEY TOWER,138 Robinson Road  #02-37 ,15,Strata,949900,63327,5883,13-APR-2012,Retail,Freehold,New Sale,01,06,068906,Central Region,Downtown Core
PEOPLE'S PARK COMPLEX,1 Park Road  #01-66 ,27,Strata,2600000,96296,8946,13-APR-2012,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
TELOK AYER CONSERVATION AREA,93 Amoy Street ,180,Land,7500000,41644,3869,13-APR-2012,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069913,Central Region,Downtown Core
OXLEY TOWER,138 Robinson Road  #03-25 ,15,Strata,692300,46153,4288,16-APR-2012,Retail,Freehold,New Sale,01,06,068906,Central Region,Downtown Core
OXLEY TOWER,138 Robinson Road  #01-08 ,37,Strata,2865600,77449,7195,16-APR-2012,Retail,Freehold,New Sale,01,06,068906,Central Region,Downtown Core
PEARLS CENTRE,100 Eu Tong Sen Street  #01-20 ,35,Strata,2650000,75714,7034,28-OCT-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
KRETA AYER CONSERVATION AREA,208/210 South Bridge Road ,487,Land,13388000,27513,2556,04-NOV-2010,Shop House,999 Yrs From 01/10/1877,Resale,01,05,058757,Central Region,Outram
BOAT QUAY CONSERVATION AREA,44/44A/44B/3 Circular Road/Canton Road ,132,Land,4650000,35308,3280,08-NOV-2010,Shop House,999 Yrs From 24/06/1826,Resale,01,04,049399,Central Region,Singapore River
N.A.,12 Ann Siang Road ,276,Land,11250000,40776,3788,09-NOV-2010,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069692,Central Region,Outram
KRETA AYER CONSERVATION AREA,200 South Bridge Road ,114,Land,3880000,34035,3162,09-NOV-2010,Shop House,999 Yrs From 01/10/1877,Resale,01,05,058749,Central Region,Outram
SAMSUNG HUB,3 Church Street  #01-01/02 ,491,Strata,14163800,28847,2680,10-NOV-2010,Retail,999 Yrs From 25/01/1827,Resale,01,04,049483,Central Region,Downtown Core
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-28 ,41,Strata,680000,16585,1541,16-NOV-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #01-08 ,47,Strata,980000,20851,1937,16-NOV-2010,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
PEARLS CENTRE,100 Eu Tong Sen Street  #02-22 ,32,Strata,420000,13125,1219,19-NOV-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-57 ,53,Strata,920000,17358,1613,19-NOV-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-69 ,29,Strata,480000,16552,1538,29-NOV-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
TELOK AYER CONSERVATION AREA,277/277A/277B/279 South Bridge Road ,265,Land,5900000,22306,2072,30-NOV-2010,Shop House,99 Yrs From 27/11/1992,Resale,01,05,058826,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-02 ,60,Strata,780000,13000,1208,03-DEC-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-23 ,43,Strata,485000,11279,1048,10-DEC-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
KRETA AYER CONSERVATION AREA,46/47 Mosque Street ,382,Land,12365600,32379,3008,20-DEC-2010,Shop House,99 Yrs From 13/08/2002,Resale,01,05,059524,Central Region,Outram
ROBINSON SUITES,50 Robinson Road  #01-01 ,50,Strata,2716900,54338,5048,27-DEC-2010,Retail,Freehold,New Sale,01,06,068882,Central Region,Downtown Core
ROBINSON SUITES,50 Robinson Road  #01-02 ,32,Strata,1737200,54288,5043,27-DEC-2010,Retail,Freehold,New Sale,01,06,068882,Central Region,Downtown Core
ROBINSON SUITES,50 Robinson Road  #01-03 ,62,Strata,3368350,54328,5047,27-DEC-2010,Retail,Freehold,New Sale,01,06,068882,Central Region,Downtown Core
THE ARCADE,11 Collyer Quay  #02-15 ,11,Strata,860000,78182,7263,04-JAN-2011,Retail,99 Yrs From 01/10/1979,Resale,01,04,049317,Central Region,Downtown Core
THE ARCADE,11 Collyer Quay  #03-11 ,21,Strata,770000,36667,3406,05-JAN-2011,Retail,99 Yrs From 01/10/1979,Resale,01,04,049317,Central Region,Downtown Core
BOAT QUAY CONSERVATION AREA,17/19 South Bridge Road ,87,Land,2650000,30320,2817,06-JAN-2011,Shop House,999 Yrs From 28/06/1826,Resale,01,05,058659,Central Region,Singapore River
N.A.,39 Hongkong Street ,201,Land,5700000,28415,2640,19-JAN-2011,Shop House,99 Yrs From 01/01/1951,Resale,01,05,059678,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #01-57 ,42,Strata,1800000,42857,3982,19-JAN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #B1-32 ,321,Strata,2638000,8218,763,25-JAN-2011,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-37/38 ,84,Strata,3880000,46190,4291,26-JAN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-17F ,35,Strata,530000,15143,1407,27-JAN-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
THE RIVERSIDE PIAZZA,11 Keng Cheow Street  #01-08 ,58,Strata,920000,15862,1474,09-FEB-2011,Retail,99 Yrs From 02/10/1992,Resale,01,05,059608,Central Region,Singapore River
KRETA AYER CONSERVATION AREA,40 Pagoda Street ,117,Land,4188888,35680,3315,09-FEB-2011,Shop House,99 Yrs From 24/10/1995,Resale,01,05,059199,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-34 ,42,Strata,1750000,41667,3871,21-FEB-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-31 ,35,Strata,800000,22857,2123,09-MAR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TELOK AYER CONSERVATION AREA,52 Amoy Street ,88,Land,2850000,32240,2995,11-MAR-2011,Shop House,999 Yrs From 21/06/1833,Resale,01,06,069878,Central Region,Outram
EAGLES CENTRE,31 Boon Tat Street ,218,Land,9500000,43678,4058,24-MAR-2011,Shop House,99 Yrs From 20/02/2001,Resale,01,06,069625,Central Region,Outram
KRETA AYER CONSERVATION AREA,54 Smith Street ,102,Land,3850000,37671,3500,25-MAR-2011,Shop House,Freehold,Resale,01,05,058960,Central Region,Outram
TELOK AYER CONSERVATION AREA,23 Ann Siang Road ,124,Land,4800000,38804,3605,28-MAR-2011,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069703,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-47 ,28,Strata,700000,25000,2323,15-APR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #04-51 ,34,Strata,310250,9125,848,18-APR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-22 ,45,Strata,2800000,62222,5781,18-APR-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
BOAT QUAY CONSERVATION AREA,63 Boat Quay ,90,Land,5400000,60201,5593,19-APR-2011,Shop House,999 Yrs From 28/06/1826,Resale,01,04,049851,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #02-37B ,184,Strata,2180000,11848,1101,20-APR-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
TELOK AYER CONSERVATION AREA,93 Club Street ,74,Land,3500000,47043,4370,20-APR-2011,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069461,Central Region,Outram
KRETA AYER CONSERVATION AREA,13 Mosque Street ,122,Land,3850000,31506,2927,21-APR-2011,Shop House,99 Yrs From 17/12/1990,Resale,01,05,059493,Central Region,Outram
N.A.,90 Amoy Street ,219,Land,11500000,52535,4881,25-APR-2011,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069909,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #02-57 ,37,Strata,1000000,27027,2511,28-APR-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
BOAT QUAY CONSERVATION AREA,79 South Bridge Road ,148,Land,5350000,36100,3354,03-MAY-2011,Shop House,999 Yrs From 10/08/1831,Resale,01,05,058709,Central Region,Singapore River
PEARLS CENTRE,100 Eu Tong Sen Street  #04-16 ,84,Strata,830000,9881,918,10-MAY-2011,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
KRETA AYER CONSERVATION AREA,73 Pagoda Street ,97,Land,4980000,51446,4779,10-MAY-2011,Shop House,999 Yrs From 17/05/1875,Resale,01,05,059232,Central Region,Outram
MAXWELL HOUSE,20 Maxwell Road  #01-10 ,22,Strata,297500,13523,1256,13-MAY-2011,Retail,99 Yrs From 02/06/1969,Resale,01,06,069113,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-46 ,41,Strata,651401,15888,1476,18-MAY-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
N.A.,46 Hongkong Street ,151,Land,5000000,33223,3086,18-MAY-2011,Shop House,99 Yrs From 01/05/1948,Resale,01,05,059684,Central Region,Singapore River
N.A.,33E Hongkong Street ,70,Strata,1250000,17857,1659,23-MAY-2011,Shop House,99 Yrs From 01/03/1963,Resale,01,05,059672,Central Region,Singapore River
N.A.,33D Hongkong Street ,114,Strata,1250000,10965,1019,23-MAY-2011,Shop House,99 Yrs From 01/03/1963,Resale,01,05,059672,Central Region,Singapore River
TELOK AYER CONSERVATION AREA,208/208A/208B Telok Ayer Street ,138,Land,6940000,50399,4682,23-MAY-2011,Shop House,999 Yrs From 25/07/1833,Resale,01,06,068642,Central Region,Outram
TELOK AYER CONSERVATION AREA,206/206A/206B Telok Ayer Street ,132,Land,6940000,52496,4877,23-MAY-2011,Shop House,999 Yrs From 15/09/1829,Resale,01,06,068641,Central Region,Outram
KRETA AYER CONSERVATION AREA,42 Pagoda Street ,123,Land,5490000,44816,4164,25-MAY-2011,Shop House,99 Yrs From 30/10/1995,Resale,01,05,059201,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-01 ,41,Strata,1380000,33659,3127,31-MAY-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
N.A.,47 Hongkong Street ,154,Land,4000000,25924,2408,02-JUN-2011,Shop House,99 Yrs From 01/11/1949,Resale,01,05,059685,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #02-62 ,29,Strata,480000,16552,1538,02-JUN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-43 ,33,Strata,530000,16061,1492,07-JUN-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TELOK AYER CONSERVATION AREA,112/113/114/115/116 Amoy Street ,1093,Land,34430000,31515,2928,08-JUN-2011,Shop House,99 Yrs From 18/12/1990,Resale,01,06,069932,Central Region,Outram
N.A.,46 Hongkong Street ,151,Land,11100000,73754,6852,14-JUN-2011,Shop House,99 Yrs From 01/05/1948,Resale,01,05,059684,Central Region,Singapore River
N.A.,47 Hongkong Street ,154,Land,11100000,71938,6683,14-JUN-2011,Shop House,99 Yrs From 01/11/1949,Resale,01,05,059685,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #02-100 ,28,Strata,750000,26786,2488,16-JUN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-17C ,35,Strata,750000,21429,1991,18-JUN-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #03-24 ,29,Strata,475000,16379,1522,01-JUL-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
KRETA AYER CONSERVATION AREA,53 Temple Street ,102,Land,3390000,33268,3091,08-JAN-2010,Shop House,999 Yrs From 03/05/1875,Resale,01,05,058598,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-84A/84C/84E ,359,Strata,13529095,37686,3501,05-FEB-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-83/84B/84D ,315,Strata,11870902,37685,3501,05-FEB-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-66 ,29,Strata,330000,11379,1057,09-FEB-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEARLS CENTRE,100 Eu Tong Sen Street  #04-15 ,26,Strata,255000,9808,911,10-FEB-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
N.A.,21/22 Hongkong Street ,339,Land,6460000,19084,1773,26-FEB-2010,Shop House,99 Yrs From 07/10/1929,Resale,01,05,059665,Central Region,Singapore River
TELOK AYER CONSERVATION AREA,10 Stanley Street ,133,Land,4330000,32679,3036,04-MAR-2010,Shop House,Freehold,Resale,01,06,068729,Central Region,Outram
KRETA AYER CONSERVATION AREA,58/58A/58B Temple Street ,120,Land,3300000,27477,2553,04-MAR-2010,Shop House,999 Yrs From 03/05/1875,Resale,01,05,058603,Central Region,Outram
TELOK AYER CONSERVATION AREA,16 Ann Siang Road ,116,Land,4500000,38660,3592,12-MAR-2010,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069696,Central Region,Outram
N.A.,33C Hongkong Street ,196,Strata,1080000,5510,512,22-MAR-2010,Shop House,99 Yrs From 01/03/1963,Resale,01,05,059672,Central Region,Singapore River
BOAT QUAY CONSERVATION AREA,4 Lorong Telok ,124,Land,3200000,25723,2390,23-MAR-2010,Shop House,999 Yrs From 10/08/1831,Resale,01,04,049017,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #03-41 ,16,Strata,415000,25938,2410,26-MAR-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
N.A.,14 Ann Siang Road ,117,Land,4300000,36752,3414,26-MAR-2010,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069694,Central Region,Outram
N.A.,4/5 Hongkong Street ,328,Land,5000000,15235,1415,01-APR-2010,Shop House,99 Yrs From 01/06/1949,Resale,01,05,059647,Central Region,Singapore River
LULU HOTEL,76/78 Smith Street ,251,Land,7700000,30653,2848,01-APR-2010,Shop House,Freehold,Resale,01,05,058971,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-12 ,105,Strata,3050000,29048,2699,06-APR-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
THE ARCADE,11 Collyer Quay  #01-24 ,35,Strata,2300000,65714,6105,08-APR-2010,Retail,99 Yrs From 01/10/1979,Resale,01,04,049317,Central Region,Downtown Core
N.A.,32/32A/32B/32C Hongkong Street ,160,Land,4500000,28213,2621,09-APR-2010,Shop House,99 Yrs From 01/01/1942,Resale,01,05,059671,Central Region,Singapore River
N.A.,42/42A/42B/42C Hongkong Street ,154,Land,3950000,25599,2378,15-APR-2010,Shop House,99 Yrs From 04/03/1948,Resale,01,05,059681,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #03-30 ,29,Strata,480000,16552,1538,19-APR-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #02-56 ,158,Strata,3280000,20759,1929,20-APR-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
