Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-04 ,23,Strata,1835200,79791,7413,07-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-53 ,20,Strata,1182500,59125,5493,12-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-12 ,45,Strata,850000,18889,1755,12-SEP-2012,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-36 ,14,Strata,936200,66871,6213,12-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-52 ,19,Strata,984000,51789,4811,12-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-08 ,64,Strata,5995000,93672,8702,06-DEC-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
N.A.,1005 Serangoon Road ,92,Land,1736000,18973,1763,18-DEC-2013,Shop House,Freehold,Resale,12,32,328167,Central Region,Kallang
N.A.,1007 Serangoon Road ,90,Land,1426000,15897,1477,18-DEC-2013,Shop House,Freehold,Resale,12,32,328168,Central Region,Kallang
N.A.,1009 Serangoon Road ,121,Land,2938000,24241,2252,18-DEC-2013,Shop House,Freehold,Resale,12,32,328169,Central Region,Kallang
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-13 ,33,Strata,3090000,93636,8699,15-JAN-2014,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #03-03 ,17,Strata,395000,23235,2159,23-JAN-2014,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
N.A.,999 Serangoon Road ,120,Land,2800000,23372,2171,12-MAR-2014,Shop House,Freehold,Resale,12,32,328157,Central Region,Kallang
PEK CHUAN BUILDING,116 Lavender Street  #02-04 ,122,Strata,1080000,8852,822,30-OCT-2013,Retail,99 Yrs From 02/05/1978,Resale,12,33,338730,Central Region,Kallang
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-25 ,33,Strata,3153000,95545,8876,03-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-18 ,22,Strata,1505000,68409,6355,06-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-04 ,50,Strata,4681000,93620,8698,07-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-23 ,29,Strata,2621000,90379,8396,12-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-12 ,30,Strata,2811000,93700,8705,13-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-24 ,21,Strata,1899000,90429,8401,15-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-09 ,52,Strata,3556000,68385,6353,15-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-19 ,35,Strata,3280000,93714,8706,15-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-03 ,36,Strata,3260000,90556,8413,18-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-08 ,51,Strata,3487000,68373,6352,19-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-22 ,35,Strata,2376000,67886,6307,19-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-21 ,33,Strata,2237000,67788,6298,19-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-06 ,78,Strata,7392000,94769,8804,19-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-20 ,37,Strata,3463000,93595,8695,20-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-26 ,26,Strata,2436000,93692,8704,20-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-09 ,50,Strata,4681000,93620,8698,20-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-22 ,49,Strata,4300000,87755,8153,21-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-11 ,30,Strata,2843000,94767,8804,21-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-07 ,74,Strata,6900000,93243,8663,21-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-15 ,33,Strata,2238000,67818,6300,22-NOV-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #01-04 ,47,Strata,1125000,23936,2224,16-SEP-2013,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
CT HUB 2,114 Lavender Street  #01-02 ,25,Strata,1005561,40222,3737,25-SEP-2013,Retail,99 Yrs From 14/01/1976,New Sale,12,33,338729,Central Region,Kallang
N.A.,457/459/461 Balestier Road ,440,Land,7550000,17159,1594,08-OCT-2013,Shop House,Freehold,Resale,12,32,329833,Central Region,Novena
N.A.,5/5A Ruby Lane ,159,Land,3000000,18892,1755,16-OCT-2013,Shop House,Freehold,Resale,12,32,328280,Central Region,Kallang
BALESTIER TOWERS,207 Balestier Road  #01-05 ,50,Strata,2000000,40000,3716,15-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-13 ,143,Strata,6300000,44056,4093,17-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-06 ,20,Strata,792000,39600,3679,17-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-13 ,59,Strata,1100000,18644,1732,17-JUL-2013,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
CT HUB 2,114 Lavender Street  #01-08 ,25,Strata,941500,37660,3499,05-AUG-2013,Retail,99 Yrs From 14/01/1976,New Sale,12,33,338729,Central Region,Kallang
N.A.,13/13A Opal Crescent ,139,Land,2950000,21300,1979,16-AUG-2013,Shop House,Freehold,Resale,12,32,328408,Central Region,Kallang
CT HUB 2,114 Lavender Street  #01-09 ,24,Strata,941700,39238,3645,26-AUG-2013,Retail,99 Yrs From 14/01/1976,New Sale,12,33,338729,Central Region,Kallang
BALESTIER POINT,279 Balestier Road  #02-07 ,37,Strata,818000,22108,2054,02-SEP-2013,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-10 ,55,Strata,1140000,20727,1926,11-SEP-2013,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-21 ,22,Strata,1250000,56818,5279,19-JUN-2013,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-35 ,21,Strata,639000,30429,2827,25-JUN-2013,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-07 ,85,Strata,3000000,35294,3279,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-11 ,38,Strata,1300000,34211,3178,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-10 ,49,Strata,1750000,35714,3318,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-12 ,38,Strata,1350000,35526,3300,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #02-01 ETC ,1923,Strata,43780000,22767,2115,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-01/02 ,131,Strata,5660000,43206,4014,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-09 ,50,Strata,1673100,33462,3109,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-03 ,38,Strata,1400000,36842,3423,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-04 ,49,Strata,1683000,34347,3191,03-JUL-2013,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
THE MEZZO,205 Balestier Road  #01-08 ,90,Strata,1500000,16667,1548,30-MAY-2013,Retail,Freehold,Resale,12,32,329682,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #03-05 ,53,Strata,710000,13396,1245,13-MAR-2013,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-23 ,14,Strata,880000,62857,5840,26-NOV-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #02-04 ,17,Strata,270000,15882,1476,18-DEC-2012,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-03 ,21,Strata,500000,23810,2212,10-JAN-2013,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
N.A.,531 Balestier Road ,321,Land,6800000,21177,1967,18-JAN-2013,Shop House,Freehold,Resale,12,32,329858,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-06 ,370,Strata,6000000,16216,1507,06-FEB-2013,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-25 ,25,Strata,1480000,59200,5500,05-OCT-2012,Retail,Freehold,Sub Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-30 ,20,Strata,1032000,51600,4794,11-OCT-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-31 ,24,Strata,1419000,59125,5493,11-OCT-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-15 ,25,Strata,2098200,83928,7797,11-OCT-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-17 ,20,Strata,1720000,86000,7990,11-OCT-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
N.A.,20/20A Moonstone Lane ,131,Land,2850000,21723,2018,14-OCT-2019,Shop House,Freehold,Resale,12,32,328461,Central Region,Kallang
N.A.,22/22A Moonstone Lane ,132,Land,2850000,21558,2003,14-OCT-2019,Shop House,Freehold,Resale,12,32,328463,Central Region,Kallang
N.A.,6/6A/6B St. George'S Road ,119,Land,4200000,35324,3282,16-DEC-2019,Shop House,Freehold,Resale,12,32,328025,Central Region,Kallang
N.A.,457/459/461/461A Balestier Road ,440,Land,9500000,21591,2006,26-NOV-2018,Shop House,Freehold,Resale,12,32,329835,Central Region,Novena
N.A.,316/316A Lavender Street ,162,Land,4475000,27658,2569,31-JAN-2019,Shop House,Freehold,Resale,12,33,338818,Central Region,Kallang
N.A.,1094/1094A Serangoon Road ,191,Land,1100000,5774,536,15-MAR-2019,Shop House,99 Yrs From 18/05/1949,Resale,12,32,328192,Central Region,Kallang
N.A.,453/455 Balestier Road ,193,Land,6500000,33714,3132,01-APR-2019,Shop House,Freehold,Resale,12,32,329829,Central Region,Novena
N.A.,315/315A Balestier Road ,167,Land,4560000,27322,2538,18-APR-2019,Shop House,Freehold,Resale,12,32,329745,Central Region,Novena
GIFFARD MANSIONS,424 Balestier Road  #01-04 ,95,Strata,2220000,23368,2171,01-JUL-2019,Retail,Freehold,Resale,12,32,329810,Central Region,Novena
N.A.,592G/592H/592J Balestier Road ,163,Land,4500000,27574,2562,12-JUL-2019,Shop House,Freehold,Resale,12,32,329902,Central Region,Novena
N.A.,412 Balestier Road ,192,Land,6800000,35398,3289,06-JUL-2018,Shop House,Freehold,Resale,12,32,329805,Central Region,Novena
N.A.,16/16A Moonstone Lane ,134,Land,2960000,22040,2048,15-AUG-2018,Shop House,Freehold,Resale,12,32,328458,Central Region,Kallang
N.A.,1090/1090A Serangoon Road ,130,Land,830000,6380,593,25-SEP-2018,Shop House,99 Yrs From 22/07/1949,Resale,12,32,328189,Central Region,Kallang
N.A.,1/5/11ETC Balestier Road ,1118,Land,38000000,33977,3157,26-DEC-2017,Shop House,Freehold,Resale,12,32,329675,Central Region,Kallang
BALESTIER PLAZA,400 Balestier Road  #02-06 ,38,Strata,758000,19947,1853,21-FEB-2018,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
MONVILLE MANSIONS,530 Balestier Road  #01-06 ,218,Strata,2750000,12615,1172,01-MAR-2018,Retail,Freehold,Resale,12,32,329857,Central Region,Novena
MONVILLE MANSIONS,530 Balestier Road  #01-07 ,218,Strata,2350000,10780,1001,09-MAR-2018,Retail,Freehold,Resale,12,32,329857,Central Region,Novena
N.A.,989 Serangoon Road ,90,Land,2030000,22682,2107,28-JUN-2017,Shop House,Freehold,Resale,12,32,328148,Central Region,Kallang
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-20 ,57,Strata,3680000,64561,5998,25-AUG-2017,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
N.A.,292/292A Balestier Road ,132,Land,4300000,32551,3024,15-SEP-2017,Shop House,Freehold,Resale,12,32,329733,Central Region,Novena
N.A.,1120/1120A Serangoon Road ,130,Land,1080000,8301,771,29-SEP-2017,Shop House,99 Yrs From 19/01/1951,Resale,12,32,328205,Central Region,Kallang
N.A.,292/292A Lavender Street ,247,Land,4000000,16227,1508,09-OCT-2017,Shop House,Freehold,Resale,12,33,338806,Central Region,Kallang
N.A.,288/288A/290/290A Lavender Street ,327,Land,6880000,21040,1955,10-OCT-2017,Shop House,Freehold,Resale,12,33,338805,Central Region,Kallang
LAVENDER PLACE,161 Lavender Street ,1632,Land,55558888,34054,3164,23-SEP-2016,Shop House,Freehold,Resale,12,33,338750,Central Region,Kallang
N.A.,457/459/461 Balestier Road ,440,Land,8200000,18636,1731,26-SEP-2016,Shop House,Freehold,Resale,12,32,329833,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #02-04 ,17,Strata,420000,24706,2295,03-OCT-2016,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #01-03 ,17,Strata,535000,31471,2924,04-JAN-2017,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
N.A.,617 Balestier Road ,143,Land,1000000,7013,651,08-MAR-2017,Shop House,99 Yrs From 01/09/1952,Resale,12,32,329911,Central Region,Novena
WAI WING CENTRE,501 Balestier Road  #01-03 ,116,Strata,2000000,17241,1602,13-JAN-2016,Retail,Freehold,Resale,12,32,329844,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #01-09 ,12,Strata,330000,27500,2555,20-JAN-2016,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-39 ,21,Strata,500000,23810,2212,27-JAN-2016,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
N.A.,505 Balestier Road ,184,Land,3428000,18641,1732,25-APR-2016,Shop House,Freehold,Resale,12,32,329846,Central Region,Novena
N.A.,532 Balestier Road ,226,Land,4050000,17952,1668,20-MAY-2016,Shop House,Freehold,Resale,12,32,329859,Central Region,Novena
N.A.,292/292A Lavender Street ,247,Land,5610000,22759,2114,19-JUL-2016,Shop House,Freehold,Resale,12,33,338806,Central Region,Kallang
N.A.,315/315A Balestier Road ,167,Land,4455000,26693,2480,15-AUG-2016,Shop House,Freehold,Resale,12,32,329745,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-03 ,143,Strata,3600000,25175,2339,17-JUN-2015,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
N.A.,18 Opal Crescent ,144,Land,3000000,20877,1940,08-JUL-2015,Shop House,Freehold,Resale,12,32,328413,Central Region,Kallang
GIFFARD MANSIONS,424 Balestier Road  #01-02 ,80,Strata,2450000,30625,2845,05-AUG-2015,Retail,Freehold,Resale,12,32,329810,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #01-45 ,47,Strata,950000,20213,1878,02-NOV-2015,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-27 ,24,Strata,568000,23667,2199,13-NOV-2015,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
N.A.,1/3/5/7/A/9/A/11 Balestier Road ,1118,Land,13000000,11624,1080,19-NOV-2014,Shop House,Freehold,Resale,12,32,329675,Central Region,Kallang
N.A.,1104/1104A Serangoon Road ,130,Land,1200000,9224,857,27-NOV-2014,Shop House,99 Yrs From 30/05/1949,Resale,12,32,328197,Central Region,Kallang
BALESTIER POINT,279 Balestier Road  #02-04 ,521,Strata,6800000,13052,1213,28-NOV-2014,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
GIFFARD MANSIONS,424 Balestier Road  #02-07 ,44,Strata,505000,11477,1066,15-DEC-2014,Retail,Freehold,Resale,12,32,329810,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #03-07 ,28,Strata,538000,19214,1785,15-JAN-2015,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
N.A.,431 Balestier Road ,116,Land,3300000,28399,2638,06-FEB-2015,Shop House,Freehold,Resale,12,32,329812,Central Region,Novena
N.A.,429 Balestier Road ,129,Land,3900000,30186,2804,06-FEB-2015,Shop House,Freehold,Resale,12,32,329811,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #03-08 ,38,Strata,900000,23684,2200,09-FEB-2015,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #01-05 ,47,Strata,4493000,95596,8881,07-APR-2015,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-04 ,25,Strata,537462,21498,1997,11-JUL-2014,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-05 ,33,Strata,709290,21494,1997,11-JUL-2014,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
CT HUB 2,114 Lavender Street  #01-04 ,28,Strata,833509,29768,2766,28-AUG-2014,Retail,99 Yrs From 14/01/1976,New Sale,12,33,338729,Central Region,Kallang
BALESTIER POINT,279 Balestier Road  #01-02 ,34,Strata,1000000,29412,2732,22-SEP-2014,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
CT HUB 2,114 Lavender Street  #01-36 ,30,Strata,912000,30400,2824,30-OCT-2014,Retail,99 Yrs From 14/01/1976,New Sale,12,33,338729,Central Region,Kallang
CT HUB 2,114 Lavender Street  #01-31 ,33,Strata,1006000,30485,2832,30-OCT-2014,Retail,99 Yrs From 14/01/1976,New Sale,12,33,338729,Central Region,Kallang
N.A.,579/579A Balestier Road ,163,Land,1955000,11987,1114,07-NOV-2014,Shop House,99 Yrs From 01/09/1960,Resale,12,32,329894,Central Region,Novena
N.A.,573/573A Balestier Road ,166,Land,2100000,12666,1177,21-MAR-2014,Shop House,99 Yrs From 01/09/1960,Resale,12,32,329888,Central Region,Novena
N.A.,22/22A Opal Crescent ,144,Land,2750000,19058,1770,08-Apr-2014,Shop House,Freehold,Resale,12,32,328417,Central Region,Kallang
ASCENT @ 456,456 Balestier Road  #01-02 ,59,Strata,2300000,38983,3622,16-APR-2014,Retail,Freehold,New Sale,12,32,329832,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-10 ,52,Strata,3624000,69692,6475,24-APR-2014,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-06 ,75,Strata,4842000,64560,5998,06-DEC-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-05 ,84,Strata,5424000,64571,5999,06-DEC-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-05/06/07 ,407,Strata,24946000,61292,5694,06-DEC-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
ROYAL SQUARE AT NOVENA,103 Irrawaddy Road  #02-07 ,248,Strata,14680000,59194,5499,06-DEC-2013,Retail,99 Yrs From 06/03/2013,New Sale,12,32,329566,Central Region,Novena
MACPHERSON MALL,401 Macpherson Road  #01-04 ,77,Strata,4974000,64597,6001,30-OCT-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #02-02 ,25,Strata,1380000,55200,5128,08-NOV-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-17 ,30,Strata,1938400,64613,6003,12-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-04 ,45,Strata,2807200,62382,5795,12-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-14 ,30,Strata,1938400,64613,6003,12-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-20 ,44,Strata,2607200,59255,5505,12-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-18 ,43,Strata,2639200,61377,5702,13-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-12 ,75,Strata,4116000,54880,5098,13-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-07 ,36,Strata,2328000,64667,6008,13-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-03 ,50,Strata,3012800,60256,5598,13-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-23/24 ,130,Strata,7348800,56529,5252,14-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #03-09 ,56,Strata,2291400,40918,3801,15-NOV-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
THE VENUE SHOPPES,2 Tai Thong Crescent  #01-27 ,61,Strata,3350700,54930,5103,18-NOV-2013,Retail,99 Yrs From 05/12/2012,New Sale,13,34,347836,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #B1-04 ,26,Strata,1372000,52769,4902,21-NOV-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #B1-05 ,36,Strata,1901200,52811,4906,21-NOV-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #B1-03 ,36,Strata,1901200,52811,4906,21-NOV-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #01-01 ,49,Strata,3038000,62000,5760,22-NOV-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #01-03 ,49,Strata,3214700,65606,6095,16-SEP-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
N.A.,25/25A Tai Thong Crescent ,145,Land,3300000,22822,2120,17-SEP-2013,Shop House,Freehold,Resale,13,34,347856,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #01-08 ,38,Strata,2454192,64584,6000,23-SEP-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #03-07 ,34,Strata,1464000,43059,4000,24-SEP-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #01-09 ,28,Strata,1896300,67725,6292,24-SEP-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #03-05 ,65,Strata,2450000,37692,3502,30-SEP-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #03-06 ,33,Strata,1420000,43030,3998,30-SEP-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #03-08 ,55,Strata,2308800,41978,3900,30-SEP-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #01-02 ,42,Strata,2757200,65648,6099,01-OCT-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
MACPHERSON MALL,401 Macpherson Road  #03-04 ,35,Strata,1715350,49010,4553,04-OCT-2013,Retail,Freehold,New Sale,13,36,368125,Central Region,Toa Payoh
SERANGOON PARK,15-9/15-9A Jalan Riang ,159,Land,3780000,23759,2207,21-MAR-2013,Shop House,Freehold,Resale,13,35,358987,North East Region,Serangoon
