Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
BUGIS CUBE,470 North Bridge Road  #05-01 ,33,Strata,1314071,39820,3699,03-SEP-2012,Retail,999 Yrs From 25/01/1827,Resale,07,18,188735,Central Region,Downtown Core
PARKLANE SHOPPING MALL,35 Selegie Road  #03-09 ,73,Strata,1100000,15068,1400,07-SEP-2012,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #02-07A ,28,Strata,1385774,49492,4598,10-SEP-2012,Retail,999 Yrs From 25/01/1827,Resale,07,18,188735,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #04-81 ,25,Strata,862000,34480,3203,10-SEP-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-02 ,37,Strata,988800,26724,2483,12-SEP-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #02-14 ,40,Strata,350000,8750,813,13-SEP-2012,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,136 Arab Street ,79,Land,3058000,38660,3592,14-SEP-2012,Shop House,Freehold,Resale,07,19,199825,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #04-26 ,28,Strata,448000,16000,1486,14-SEP-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,9 Haji Lane ,47,Land,2500000,53533,4973,18-SEP-2012,Shop House,999 Yrs From 17/03/1828,Resale,07,18,189202,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #03-02 ,17,Strata,1003932,59055,5486,19-SEP-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-20 ,31,Strata,1512737,48798,4533,19-SEP-2012,Retail,999 Yrs From 25/01/1827,Resale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-21 ,33,Strata,1375730,41689,3873,19-SEP-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-01 ,33,Strata,1583442,47983,4458,19-SEP-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
PARKLANE SHOPPING MALL,35 Selegie Road  #04-04 ,42,Strata,686000,16333,1517,20-SEP-2012,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
THE GOLDEN LANDMARK,390 Victoria Street  #02-16 ,46,Strata,600000,13043,1212,21-SEP-2012,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #02-38 ,23,Strata,410000,17826,1656,25-SEP-2012,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
TEXTILE CENTRE,200 Jalan Sultan  #03-34 ,41,Strata,500000,12195,1133,25-SEP-2012,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
BUGIS CUBE,470 North Bridge Road  #03-18 ,31,Strata,1497653,48311,4488,26-SEP-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
KAMPONG GLAM CONSERVATION AREA,32 Bali Lane ,62,Land,3200000,51948,4826,28-SEP-2012,Shop House,999 Yrs From 06/06/1833,Resale,07,18,189868,Central Region,Rochor
N.A.,3/3A Jalan Pinang ,270,Strata,5900000,21852,2030,28-SEP-2012,Shop House,Freehold,Resale,07,19,199135,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #05-16 ,22,Strata,1085836,49356,4585,02-OCT-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
GOLDEN MILE TOWER,6001 Beach Road  #01-56 ,57,Strata,890000,15614,1451,02-OCT-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #02-50/51 ,34,Strata,500000,14706,1366,03-OCT-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #02-69 ,26,Strata,310000,11923,1108,03-OCT-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
BUGIS CUBE,470 North Bridge Road  #05-08 ,31,Strata,1304120,42068,3908,04-OCT-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-06A ,33,Strata,1734548,52562,4883,04-OCT-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
KAMPONG GLAM CONSERVATION AREA,53/53A Haji Lane ,58,Land,3000000,51903,4822,05-OCT-2012,Shop House,999 Yrs From 17/03/1828,Resale,07,18,189246,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-21 ,38,Strata,1350000,35526,3300,05-OCT-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-13 ,86,Strata,1640000,19070,1772,12-OCT-2012,Retail,103 Yrs From 30/12/1982,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-13A ,74,Strata,1390000,18784,1745,12-OCT-2012,Retail,103 Yrs From 30/12/1982,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #02-64 ,31,Strata,415000,13387,1244,15-OCT-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #03-34 ,38,Strata,900000,23684,2200,16-OCT-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #04-22 ,39,Strata,740000,18974,1763,16-OCT-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #03-28 ,43,Strata,700000,16279,1512,17-OCT-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #04-30 ,19,Strata,520000,27368,2543,19-OCT-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #B1-56 ,27,Strata,390000,14444,1342,22-OCT-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #B1-55 ,27,Strata,390000,14444,1342,22-OCT-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SOUTHBANK,883 North Bridge Road  #01-12 ,15,Strata,460000,30667,2849,23-OCT-2012,Retail,99 Yrs From 27/01/2006,Resale,07,19,198785,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #01-08 ,107,Strata,2500000,23364,2171,25-OCT-2012,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
N.A.,9/9A Jalan Pinang ,209,Strata,3800000,18182,1689,31-OCT-2012,Shop House,Freehold,Resale,07,19,199141,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,19 Haji Lane ,51,Land,3311000,65564,6091,31-OCT-2012,Shop House,999 Yrs From 17/03/1828,Resale,07,18,189212,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #03-06 ,31,Strata,1771158,57134,5308,06-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-01A ,17,Strata,1262880,74287,6901,06-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-01 ,33,Strata,1990380,60315,5603,06-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-03 ,12,Strata,787520,65627,6097,06-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-23 ,59,Strata,2497868,42337,3933,06-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #01-04 ,110,Strata,8451392,76831,7138,06-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-23 ,59,Strata,2497868,42337,3933,06-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-04A ,31,Strata,1964768,63380,5888,17-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-04 ,27,Strata,1711231,63379,5888,17-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-11 ,33,Strata,2214276,67099,6234,18-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-12 ,33,Strata,1078223,32673,3035,18-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-03 ,27,Strata,1757960,65110,6049,18-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-06 ,27,Strata,1555000,57593,5350,18-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-13/14 ,62,Strata,1983373,31990,2972,18-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-10 ,31,Strata,1304120,42068,3908,18-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-12 ,33,Strata,1078223,32673,3035,18-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
NORTH BRIDGE COMMERCIAL COMPLEX,470 North Bridge Road  #02-02 ,47,Strata,3150000,67021,6226,19-JUL-2012,Retail,999 Yrs From 25/01/1827,Resale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-03A ,31,Strata,2013710,64958,6035,19-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-15 ,26,Strata,1283939,49382,4588,19-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-10 ,31,Strata,1304120,42068,3908,19-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-16 ,22,Strata,1062785,48308,4488,19-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-12 ,33,Strata,1418045,42971,3992,20-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-09 ,33,Strata,1985820,60176,5591,20-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-03 ,12,Strata,563654,46971,4364,20-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-11 ,27,Strata,882179,32673,3035,20-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-11 ,27,Strata,1160156,42969,3992,20-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-08 ,31,Strata,1623668,52376,4866,20-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-22 ,31,Strata,1456082,46970,4364,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-07 ,27,Strata,1135790,42066,3908,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-08 ,31,Strata,1304027,42065,3908,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-21 ,33,Strata,1375730,41689,3873,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-16 ,22,Strata,853535,38797,3604,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-04 ,35,Strata,1572425,44926,4174,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
KAMPONG GLAM CONSERVATION AREA,51 Jalan Sultan ,94,Land,3200000,34225,3180,23-JUL-2012,Shop House,Freehold,Resale,07,19,198975,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #05-09 ,27,Strata,1135790,42066,3908,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-18 ,31,Strata,1202750,38798,3604,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-17 ,33,Strata,1308305,39646,3683,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-20 ,31,Strata,1228139,39617,3681,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-10 ,33,Strata,1978099,59942,5569,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-15 ,26,Strata,1036652,39871,3704,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-07 ,27,Strata,1414232,52379,4866,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-19 ,33,Strata,1335275,40463,3759,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-20 ,31,Strata,1228139,39617,3681,23-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-22 ,31,Strata,1812923,58481,5433,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-05 ,27,Strata,1238978,45888,4263,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-05 ,27,Strata,1238978,45888,4263,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-09 ,27,Strata,1414232,52379,4866,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-09 ,27,Strata,1215295,45011,4182,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-05 ,27,Strata,1542583,57133,5308,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-03 ,12,Strata,603109,50259,4669,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-04 ,35,Strata,2094864,59853,5561,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-06 ,31,Strata,1422475,45886,4263,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-04 ,35,Strata,1682494,48071,4466,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-05A ,31,Strata,1975394,63722,5920,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-11 ,27,Strata,882179,32673,3035,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-19 ,33,Strata,1335275,40463,3759,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-06 ,31,Strata,1422475,45886,4263,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-05 ,27,Strata,1720481,63722,5920,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-07 ,27,Strata,1135790,42066,3908,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-11A ,31,Strata,2181762,70379,6538,24-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #01-05 ,126,Strata,9356400,74257,6899,25-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #06-14 ,53,Strata,850000,16038,1490,25-JUL-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #05-02 ,17,Strata,833168,49010,4553,27-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-14 ,28,Strata,1139045,40680,3779,27-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
KAMPONG GLAM CONSERVATION AREA,770/772 North Bridge Road ,236,Land,5850000,24799,2304,05-MAR-2012,Shop House,Freehold,Resale,07,19,198738,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-57 ,25,Strata,731500,29260,2718,07-MAR-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BYLANDS BUILDING,135 Middle Road  #02-28 ,17,Strata,250000,14706,1366,08-MAR-2012,Retail,99 Yrs From 02/05/1978,Resale,07,18,188975,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #02-18 ,50,Strata,1068000,21360,1984,09-MAR-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #03-06 ,53,Strata,517500,9764,907,19-MAR-2012,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
KAMPONG GLAM CONSERVATION AREA,7 Jalan Pisang ,74,Land,2080000,27995,2601,20-MAR-2012,Shop House,Freehold,Resale,07,19,199074,Central Region,Rochor
FU LU SHOU COMPLEX,149 Rochor Road  #03-14 ,44,Strata,950000,21591,2006,21-MAR-2012,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #01-18 ,129,Strata,1600000,12403,1152,28-MAR-2012,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #02-64 ,31,Strata,295000,9516,884,30-MAR-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #04-10 ,42,Strata,430000,10238,951,02-APR-2012,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
TEXTILE CENTRE,200 Jalan Sultan  #04-22 ,23,Strata,265000,11522,1070,05-APR-2012,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #06-57 ,47,Strata,1300000,27660,2570,05-APR-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-49 ,29,Strata,668000,23034,2140,12-APR-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-59 ,28,Strata,1000000,35714,3318,13-APR-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-83 ,33,Strata,2300000,69697,6475,13-APR-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
N.A.,32 Bussorah Street ,67,Land,1880000,28018,2603,13-APR-2012,Shop House,99 Yrs From 23/04/2003,Resale,07,19,199450,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #02-16 ,60,Strata,550000,9167,852,14-APR-2012,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #05-15 ,126,Strata,2205125,17501,1626,16-APR-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
N.A.,289 Beach Road  #01-01 ,182,Strata,3000000,16484,1531,18-APR-2012,Retail,999 Yrs From 01/10/1827,Resale,07,19,199552,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #03-46 ,60,Strata,549100,9152,850,20-APR-2012,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
FORTUNE CENTRE,190 Middle Road  #01-12 ,35,Strata,1390000,39714,3690,23-APR-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #02-19 ,50,Strata,550000,11000,1022,26-APR-2012,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #03-13 ,51,Strata,1100000,21569,2004,27-APR-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
THE 101,101 Beach Road  #01-03 ,119,Strata,4120000,34622,3216,30-APR-2012,Retail,999 Yrs From 25/01/1827,Resale,07,18,189703,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #B1-03 ,35,Strata,1150000,32857,3053,03-MAY-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #B1-04 ,35,Strata,1150000,32857,3053,03-MAY-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #01-07 ,54,Strata,2244800,41570,3862,07-MAY-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-53 ,18,Strata,290000,16111,1497,07-MAY-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
THE GOLDEN LANDMARK,390 Victoria Street  #01-72 ,37,Strata,789000,21324,1981,07-MAY-2012,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #01-88 ,41,Strata,850000,20732,1926,07-MAY-2012,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
GOLDEN WALL CENTRE,89 Short Street  #04-12 ,28,Strata,476000,17000,1579,08-MAY-2012,Retail,Freehold,Resale,07,18,188216,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #02-19 ,34,Strata,488000,14353,1333,08-MAY-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
THE GOLDEN LANDMARK,390 Victoria Street  #03-49 ,45,Strata,700000,15556,1445,10-MAY-2012,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #04-09 ,42,Strata,440000,10476,973,11-MAY-2012,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #04-40 ,29,Strata,320000,11034,1025,14-MAY-2012,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
THE GOLDEN LANDMARK,390 Victoria Street  #02-01 ,19,Strata,360000,18947,1760,14-MAY-2012,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #01-82 ,23,Strata,650000,28261,2625,18-MAY-2012,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #04-23 ,18,Strata,213125,11840,1100,22-MAY-2012,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #02-08 ,24,Strata,300000,12500,1161,24-MAY-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-07 ,28,Strata,993300,35475,3296,24-MAY-2012,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,678 North Bridge Road ,55,Land,1800000,32967,3063,25-MAY-2012,Shop House,999 Yrs From 17/03/1828,Resale,07,18,188806,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-44 ,69,Strata,700000,10145,942,28-MAY-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
N.A.,24AB-26AB Liang Seah Street ,189,Land,12800000,67725,6292,30-MAY-2012,Shop House,999 Yrs From 25/01/1827,Resale,07,18,189045,Central Region,Downtown Core
